tool,sample,precision,ref,tool_and_ref
medaka,MINF_1A,0.8125635354651647,JJ1886 (NC_022648.1),Medaka / JJ1886 (NC_022648.1)
medaka,MINF_1D,0.7583451827618807,JJ1886 (NC_022648.1),Medaka / JJ1886 (NC_022648.1)
medaka,MINF_7C,0.8310092704939925,JJ1886 (NC_022648.1),Medaka / JJ1886 (NC_022648.1)
medaka,MINF_8D,0.7765080151821607,JJ1886 (NC_022648.1),Medaka / JJ1886 (NC_022648.1)
medaka,MINF_9A,0.8263856934130436,JJ1886 (NC_022648.1),Medaka / JJ1886 (NC_022648.1)
medaka,MSB1_1A,0.8096769034920038,JJ1886 (NC_022648.1),Medaka / JJ1886 (NC_022648.1)
medaka,MSB1_3B,0.8442823880388507,JJ1886 (NC_022648.1),Medaka / JJ1886 (NC_022648.1)
medaka,MSB1_4E,0.4951927461594945,JJ1886 (NC_022648.1),Medaka / JJ1886 (NC_022648.1)
medaka,MSB1_4I,0.8033090754624612,JJ1886 (NC_022648.1),Medaka / JJ1886 (NC_022648.1)
medaka,MSB1_6C,0.8264069077339566,JJ1886 (NC_022648.1),Medaka / JJ1886 (NC_022648.1)
medaka,MSB1_7A,0.8511438136395328,JJ1886 (NC_022648.1),Medaka / JJ1886 (NC_022648.1)
medaka,MSB1_7C,0.8183068666306381,JJ1886 (NC_022648.1),Medaka / JJ1886 (NC_022648.1)
medaka,MSB1_8B,0.8216806826898831,JJ1886 (NC_022648.1),Medaka / JJ1886 (NC_022648.1)
medaka,MSB1_8G,0.8262655542934434,JJ1886 (NC_022648.1),Medaka / JJ1886 (NC_022648.1)
medaka,MSB1_9D,0.8037317417775927,JJ1886 (NC_022648.1),Medaka / JJ1886 (NC_022648.1)
medaka,MSB2_1A,0.7418077778009016,JJ1886 (NC_022648.1),Medaka / JJ1886 (NC_022648.1)
medaka,H131800734,0.8756152637358461,JJ1886 (NC_022648.1),Medaka / JJ1886 (NC_022648.1)
medaka,ST38,0.8459492681604164,JJ1886 (NC_022648.1),Medaka / JJ1886 (NC_022648.1)
medaka,063_STEC,0.8726522170500473,C4 (CP010121.1),Medaka / C4 (CP010121.1)
medaka,CFT073,0.8225275993802209,C4 (CP010121.1),Medaka / C4 (CP010121.1)
medaka,MINF_1A,0.831789544979302,C4 (CP010121.1),Medaka / C4 (CP010121.1)
medaka,MINF_1D,0.8182921151619085,C4 (CP010121.1),Medaka / C4 (CP010121.1)
medaka,MINF_7C,0.8038746131300955,C4 (CP010121.1),Medaka / C4 (CP010121.1)
medaka,MINF_8D,0.8027654006154686,C4 (CP010121.1),Medaka / C4 (CP010121.1)
medaka,MINF_9A,0.8276027175258551,C4 (CP010121.1),Medaka / C4 (CP010121.1)
medaka,MSB1_1A,0.8078732251969317,C4 (CP010121.1),Medaka / C4 (CP010121.1)
medaka,MSB1_3B,0.835294559587184,C4 (CP010121.1),Medaka / C4 (CP010121.1)
medaka,MSB1_4E,0.8282388943978628,C4 (CP010121.1),Medaka / C4 (CP010121.1)
medaka,MSB1_4I,0.7939243562318307,C4 (CP010121.1),Medaka / C4 (CP010121.1)
medaka,MSB1_6C,0.8180698430769792,C4 (CP010121.1),Medaka / C4 (CP010121.1)
medaka,MSB1_7A,0.8471174077686628,C4 (CP010121.1),Medaka / C4 (CP010121.1)
medaka,MSB1_7C,0.8214958217120594,C4 (CP010121.1),Medaka / C4 (CP010121.1)
medaka,MSB1_8B,0.8136207696363044,C4 (CP010121.1),Medaka / C4 (CP010121.1)
medaka,MSB1_8G,0.8475004186949538,C4 (CP010121.1),Medaka / C4 (CP010121.1)
medaka,MSB1_9D,0.8231701151379051,C4 (CP010121.1),Medaka / C4 (CP010121.1)
medaka,MSB2_1A,0.8118756151616702,C4 (CP010121.1),Medaka / C4 (CP010121.1)
medaka,H131800734,0.8755007315782635,C4 (CP010121.1),Medaka / C4 (CP010121.1)
medaka,ST38,0.8265221195212354,C4 (CP010121.1),Medaka / C4 (CP010121.1)
medaka,063_STEC,0.8647656921010338,EcRV308Chr (NZ_LM995446.1),Medaka / EcRV308Chr (NZ_LM995446.1)
medaka,CFT073,0.87024194876923,EcRV308Chr (NZ_LM995446.1),Medaka / EcRV308Chr (NZ_LM995446.1)
medaka,MINF_1A,0.8410667322203254,EcRV308Chr (NZ_LM995446.1),Medaka / EcRV308Chr (NZ_LM995446.1)
medaka,MINF_1D,0.8569411223691736,EcRV308Chr (NZ_LM995446.1),Medaka / EcRV308Chr (NZ_LM995446.1)
medaka,MINF_7C,0.8668711800609247,EcRV308Chr (NZ_LM995446.1),Medaka / EcRV308Chr (NZ_LM995446.1)
medaka,MINF_8D,0.5588537573801473,EcRV308Chr (NZ_LM995446.1),Medaka / EcRV308Chr (NZ_LM995446.1)
medaka,MINF_9A,0.8796183571348452,EcRV308Chr (NZ_LM995446.1),Medaka / EcRV308Chr (NZ_LM995446.1)
medaka,MSB1_1A,0.8332561886470998,EcRV308Chr (NZ_LM995446.1),Medaka / EcRV308Chr (NZ_LM995446.1)
medaka,MSB1_3B,0.8644364336244635,EcRV308Chr (NZ_LM995446.1),Medaka / EcRV308Chr (NZ_LM995446.1)
medaka,MSB1_4E,0.8559585120874542,EcRV308Chr (NZ_LM995446.1),Medaka / EcRV308Chr (NZ_LM995446.1)
medaka,MSB1_4I,0.84050191916005,EcRV308Chr (NZ_LM995446.1),Medaka / EcRV308Chr (NZ_LM995446.1)
medaka,MSB1_6C,0.8674525528070051,EcRV308Chr (NZ_LM995446.1),Medaka / EcRV308Chr (NZ_LM995446.1)
medaka,MSB1_7A,0.8637052033772192,EcRV308Chr (NZ_LM995446.1),Medaka / EcRV308Chr (NZ_LM995446.1)
medaka,MSB1_7C,0.8686995109822138,EcRV308Chr (NZ_LM995446.1),Medaka / EcRV308Chr (NZ_LM995446.1)
medaka,MSB1_8B,0.8522515824411151,EcRV308Chr (NZ_LM995446.1),Medaka / EcRV308Chr (NZ_LM995446.1)
medaka,MSB1_8G,0.8256738773714225,EcRV308Chr (NZ_LM995446.1),Medaka / EcRV308Chr (NZ_LM995446.1)
medaka,MSB1_9D,0.7998827097958003,EcRV308Chr (NZ_LM995446.1),Medaka / EcRV308Chr (NZ_LM995446.1)
medaka,MSB2_1A,0.8285993438401972,EcRV308Chr (NZ_LM995446.1),Medaka / EcRV308Chr (NZ_LM995446.1)
medaka,H131800734,0.8164661743428928,EcRV308Chr (NZ_LM995446.1),Medaka / EcRV308Chr (NZ_LM995446.1)
medaka,ST38,0.8743634052015561,EcRV308Chr (NZ_LM995446.1),Medaka / EcRV308Chr (NZ_LM995446.1)
medaka,063_STEC,0.8119600422172185,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
medaka,CFT073,0.7753275419063564,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
medaka,MINF_1A,0.8132900315607117,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
medaka,MINF_1D,0.7442672373242243,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
medaka,MINF_7C,0.8268136050337712,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
medaka,MINF_8D,0.7631867292338693,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
medaka,MINF_9A,0.8193064472270216,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
medaka,MSB1_1A,0.8067489015038245,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
medaka,MSB1_3B,0.8395993865150156,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
medaka,MSB1_4E,0.620221809908167,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
medaka,MSB1_4I,0.8093471570801339,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
medaka,MSB1_6C,0.8320786044754429,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
medaka,MSB1_7A,0.841812691483711,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
medaka,MSB1_7C,0.8157002295658571,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
medaka,MSB1_8B,0.795463134616404,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
medaka,MSB1_8G,0.8230519603586155,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
medaka,MSB1_9D,0.8008667973947565,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
medaka,MSB2_1A,0.7287102110778255,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
medaka,H131800734,0.8678658567953083,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
medaka,ST38,0.8358558907510742,NCTC_13441 (NZ_LT632320.1),Medaka / NCTC_13441 (NZ_LT632320.1)
medaka,063_STEC,0.8365521279837753,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
medaka,CFT073,0.8430318583952842,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
medaka,MINF_1A,0.764812619570458,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
medaka,MINF_1D,0.7867902152375591,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
medaka,MINF_7C,0.7967889590011736,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
medaka,MINF_8D,0.6146308669890602,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
medaka,MINF_9A,0.8229590565068627,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
medaka,MSB1_1A,0.6250137629978243,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
medaka,MSB1_3B,0.8219158313004348,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
medaka,MSB1_4E,0.7912365881181266,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
medaka,MSB1_4I,0.8005048364723085,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
medaka,MSB1_6C,0.8548500668369916,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
medaka,MSB1_7A,0.8347460257076734,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
medaka,MSB1_7C,0.8246528224167732,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
medaka,MSB1_8B,0.7793006973846054,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
medaka,MSB1_8G,0.574364779832419,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
medaka,MSB1_9D,0.7644006583564767,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
medaka,MSB2_1A,0.7800485600504656,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
medaka,H131800734,0.81030278885841,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
medaka,ST38,0.8547385318106973,MRSN346595 (NZ_CP018109.1),Medaka / MRSN346595 (NZ_CP018109.1)
medaka,063_STEC,0.8428696701426495,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
medaka,CFT073,0.8375140021861424,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
medaka,MINF_1A,0.78693435216244,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
medaka,MINF_1D,0.8218080096853572,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
medaka,MINF_7C,0.8096739911273322,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
medaka,MINF_8D,0.7797458675622186,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
medaka,MINF_9A,0.8159549857753611,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
medaka,MSB1_1A,0.7941607694309606,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
medaka,MSB1_3B,0.8226889295433027,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
medaka,MSB1_4E,0.7936514979395854,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
medaka,MSB1_4I,0.7891564689272338,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
medaka,MSB1_6C,0.8542548761851786,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
medaka,MSB1_7A,0.8151464964403231,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
medaka,MSB1_7C,0.8016277527048998,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
medaka,MSB1_8B,0.7923605058963977,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
medaka,MSB1_8G,0.8218593348227435,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
medaka,MSB1_9D,0.8229872157880997,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
medaka,MSB2_1A,0.8365924316087475,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
medaka,H131800734,0.8739905359247963,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
medaka,ST38,0.828427463808254,CE10 (NC_017646.1),Medaka / CE10 (NC_017646.1)
medaka,063_STEC,0.8499260874115676,MRSN346647 (CP018206.1),Medaka / MRSN346647 (CP018206.1)
medaka,CFT073,0.848950349511606,MRSN346647 (CP018206.1),Medaka / MRSN346647 (CP018206.1)
medaka,MINF_1A,0.8027923915409929,MRSN346647 (CP018206.1),Medaka / MRSN346647 (CP018206.1)
medaka,MINF_1D,0.8005928975278792,MRSN346647 (CP018206.1),Medaka / MRSN346647 (CP018206.1)
medaka,MINF_7C,0.7989534958604785,MRSN346647 (CP018206.1),Medaka / MRSN346647 (CP018206.1)
medaka,MINF_8D,0.7887731122904107,MRSN346647 (CP018206.1),Medaka / MRSN346647 (CP018206.1)
medaka,MINF_9A,0.8192660734695926,MRSN346647 (CP018206.1),Medaka / MRSN346647 (CP018206.1)
medaka,MSB1_1A,0.7950413751611738,MRSN346647 (CP018206.1),Medaka / MRSN346647 (CP018206.1)
medaka,MSB1_3B,0.7084391827280035,MRSN346647 (CP018206.1),Medaka / MRSN346647 (CP018206.1)
medaka,MSB1_4E,0.8204671857772474,MRSN346647 (CP018206.1),Medaka / MRSN346647 (CP018206.1)
medaka,MSB1_4I,0.793933651474619,MRSN346647 (CP018206.1),Medaka / MRSN346647 (CP018206.1)
medaka,MSB1_6C,0.7071538430139489,MRSN346647 (CP018206.1),Medaka / MRSN346647 (CP018206.1)
medaka,MSB1_7A,0.7196418479214106,MRSN346647 (CP018206.1),Medaka / MRSN346647 (CP018206.1)
medaka,MSB1_7C,0.8107609623520722,MRSN346647 (CP018206.1),Medaka / MRSN346647 (CP018206.1)
medaka,MSB1_8B,0.8010160129370257,MRSN346647 (CP018206.1),Medaka / MRSN346647 (CP018206.1)
medaka,MSB1_8G,0.8207358883972442,MRSN346647 (CP018206.1),Medaka / MRSN346647 (CP018206.1)
medaka,MSB1_9D,0.8328663066537307,MRSN346647 (CP018206.1),Medaka / MRSN346647 (CP018206.1)
medaka,MSB2_1A,0.7782747504135746,MRSN346647 (CP018206.1),Medaka / MRSN346647 (CP018206.1)
medaka,H131800734,0.8711140074214373,MRSN346647 (CP018206.1),Medaka / MRSN346647 (CP018206.1)
medaka,ST38,0.7257739882937729,MRSN346647 (CP018206.1),Medaka / MRSN346647 (CP018206.1)
medaka,063_STEC,0.8534990328306272,VR50 (NZ_CP011134.1),Medaka / VR50 (NZ_CP011134.1)
medaka,CFT073,0.8479980464826765,VR50 (NZ_CP011134.1),Medaka / VR50 (NZ_CP011134.1)
medaka,MINF_1A,0.8139853509584013,VR50 (NZ_CP011134.1),Medaka / VR50 (NZ_CP011134.1)
medaka,MINF_1D,0.7930827926152965,VR50 (NZ_CP011134.1),Medaka / VR50 (NZ_CP011134.1)
medaka,MINF_7C,0.8195708132355832,VR50 (NZ_CP011134.1),Medaka / VR50 (NZ_CP011134.1)
medaka,MINF_8D,0.5172471860315209,VR50 (NZ_CP011134.1),Medaka / VR50 (NZ_CP011134.1)
medaka,MINF_9A,0.8703821253069559,VR50 (NZ_CP011134.1),Medaka / VR50 (NZ_CP011134.1)
medaka,MSB1_1A,0.7329855286044115,VR50 (NZ_CP011134.1),Medaka / VR50 (NZ_CP011134.1)
medaka,MSB1_3B,0.8527392838864819,VR50 (NZ_CP011134.1),Medaka / VR50 (NZ_CP011134.1)
medaka,MSB1_4E,0.8252784192220229,VR50 (NZ_CP011134.1),Medaka / VR50 (NZ_CP011134.1)
medaka,MSB1_4I,0.8238665078910509,VR50 (NZ_CP011134.1),Medaka / VR50 (NZ_CP011134.1)
medaka,MSB1_6C,0.8588457482447652,VR50 (NZ_CP011134.1),Medaka / VR50 (NZ_CP011134.1)
medaka,MSB1_7C,0.8380617131381305,VR50 (NZ_CP011134.1),Medaka / VR50 (NZ_CP011134.1)
medaka,MSB1_8B,0.8180447196774577,VR50 (NZ_CP011134.1),Medaka / VR50 (NZ_CP011134.1)
medaka,MSB1_8G,0.7083876545929781,VR50 (NZ_CP011134.1),Medaka / VR50 (NZ_CP011134.1)
medaka,MSB1_9D,0.7421726501371615,VR50 (NZ_CP011134.1),Medaka / VR50 (NZ_CP011134.1)
medaka,MSB2_1A,0.8082287987718416,VR50 (NZ_CP011134.1),Medaka / VR50 (NZ_CP011134.1)
medaka,H131800734,0.8168354975029309,VR50 (NZ_CP011134.1),Medaka / VR50 (NZ_CP011134.1)
medaka,ST38,0.8457774787651705,VR50 (NZ_CP011134.1),Medaka / VR50 (NZ_CP011134.1)
medaka,063_STEC,0.8628685062804853,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
medaka,CFT073,0.8461192122640553,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
medaka,MINF_1A,0.8130292148591007,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
medaka,MINF_1D,0.8019561872483038,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
medaka,MINF_7C,0.8102329242318345,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
medaka,MINF_8D,0.8078017336923782,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
medaka,MINF_9A,0.7041383819212701,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
medaka,MSB1_1A,0.7893597104743771,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
medaka,MSB1_3B,0.8356709178867954,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
medaka,MSB1_4E,0.8176485789190563,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
medaka,MSB1_4I,0.8142596381010393,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
medaka,MSB1_6C,0.8331542463047608,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
medaka,MSB1_7A,0.8346490004136766,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
medaka,MSB1_7C,0.818191899424722,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
medaka,MSB1_8B,0.6299568465617289,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
medaka,MSB1_8G,0.8336597248927944,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
medaka,MSB1_9D,0.8373664905613485,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
medaka,MSB2_1A,0.8205572320325435,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
medaka,H131800734,0.8773296170425485,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
medaka,ST38,0.8584618572888295,ST648 (NZ_CP008697.1),Medaka / ST648 (NZ_CP008697.1)
medaka,063_STEC,0.8797619471773063,S21 (CP010230.1),Medaka / S21 (CP010230.1)
medaka,CFT073,0.8462220962861137,S21 (CP010230.1),Medaka / S21 (CP010230.1)
medaka,MINF_1A,0.8290933756599959,S21 (CP010230.1),Medaka / S21 (CP010230.1)
medaka,MINF_1D,0.8205756401617587,S21 (CP010230.1),Medaka / S21 (CP010230.1)
medaka,MINF_7C,0.8197601423950625,S21 (CP010230.1),Medaka / S21 (CP010230.1)
medaka,MINF_8D,0.7657240728071653,S21 (CP010230.1),Medaka / S21 (CP010230.1)
medaka,MINF_9A,0.8458358877142571,S21 (CP010230.1),Medaka / S21 (CP010230.1)
medaka,MSB1_1A,0.7833633907212233,S21 (CP010230.1),Medaka / S21 (CP010230.1)
medaka,MSB1_3B,0.8663230154970355,S21 (CP010230.1),Medaka / S21 (CP010230.1)
medaka,MSB1_4E,0.8168073954778321,S21 (CP010230.1),Medaka / S21 (CP010230.1)
medaka,MSB1_4I,0.8226376097223624,S21 (CP010230.1),Medaka / S21 (CP010230.1)
medaka,MSB1_6C,0.8480891016455392,S21 (CP010230.1),Medaka / S21 (CP010230.1)
medaka,MSB1_7A,0.8646017318227242,S21 (CP010230.1),Medaka / S21 (CP010230.1)
medaka,MSB1_7C,0.8318005318310597,S21 (CP010230.1),Medaka / S21 (CP010230.1)
medaka,MSB1_8B,0.8406385656682827,S21 (CP010230.1),Medaka / S21 (CP010230.1)
medaka,MSB1_8G,0.7923149982669785,S21 (CP010230.1),Medaka / S21 (CP010230.1)
medaka,MSB1_9D,0.7901679444154857,S21 (CP010230.1),Medaka / S21 (CP010230.1)
medaka,MSB2_1A,0.7983317352348298,S21 (CP010230.1),Medaka / S21 (CP010230.1)
medaka,H131800734,0.8603886272337374,S21 (CP010230.1),Medaka / S21 (CP010230.1)
medaka,ST38,0.8679941909101346,S21 (CP010230.1),Medaka / S21 (CP010230.1)
medaka,063_STEC,0.8695901551378461,SMS-3-5 (NC_010498.1),Medaka / SMS-3-5 (NC_010498.1)
medaka,CFT073,0.8159415237903411,SMS-3-5 (NC_010498.1),Medaka / SMS-3-5 (NC_010498.1)
medaka,MINF_1A,0.6431762654633958,SMS-3-5 (NC_010498.1),Medaka / SMS-3-5 (NC_010498.1)
medaka,MINF_1D,0.8197780544887707,SMS-3-5 (NC_010498.1),Medaka / SMS-3-5 (NC_010498.1)
medaka,MINF_7C,0.8286278190960992,SMS-3-5 (NC_010498.1),Medaka / SMS-3-5 (NC_010498.1)
medaka,MINF_8D,0.7867512647249558,SMS-3-5 (NC_010498.1),Medaka / SMS-3-5 (NC_010498.1)
medaka,MINF_9A,0.85707903750461,SMS-3-5 (NC_010498.1),Medaka / SMS-3-5 (NC_010498.1)
medaka,MSB1_1A,0.7857087524131933,SMS-3-5 (NC_010498.1),Medaka / SMS-3-5 (NC_010498.1)
medaka,MSB1_3B,0.8274323570247551,SMS-3-5 (NC_010498.1),Medaka / SMS-3-5 (NC_010498.1)
medaka,MSB1_4E,0.8021352244421124,SMS-3-5 (NC_010498.1),Medaka / SMS-3-5 (NC_010498.1)
medaka,MSB1_4I,0.8124028808234663,SMS-3-5 (NC_010498.1),Medaka / SMS-3-5 (NC_010498.1)
